4.644228787354925947e-02 -8.793171467765099891e-03
4.401908900025969240e-02 -8.702023256256428974e-03
4.168960790826609086e-02 -8.608055857701657834e-03
3.945164999791034299e-02 -8.511354575769075267e-03
3.730302263311036093e-02 -8.412022034869966192e-03
3.524153701381238513e-02 -8.310178952054199028e-03
3.326500997898779177e-02 -8.205324038178396159e-03
3.137126574136384072e-02 -8.098107952413696742e-03
2.955813755511987884e-02 -7.988721003182642361e-03
2.782346931782331279e-02 -7.876707121702427802e-03
2.616511710791208367e-02 -7.762477077593667868e-03
2.458095065906662491e-02 -7.646523724148580198e-03
2.306885477283954211e-02 -7.527853038400434890e-03
2.162673067093900947e-02 -7.407840919787377944e-03
2.025249728858308229e-02 -7.285577486746351236e-03
1.894409251035955588e-02 -7.162027524657692788e-03
1.769947435004393110e-02 -7.036505053238530961e-03
1.651662207583909359e-02 -6.910089809171783733e-03
1.539353728251008357e-02 -6.781643074534217733e-03
1.432824491189621519e-02 -6.652689345540696575e-03
1.331879422328530183e-02 -6.522192195811305111e-03
1.236325971513779765e-02 -6.390861657396581033e-03
1.145974199964922002e-02 -6.259264636900903171e-03
1.060636863163494370e-02 -6.126362263266248859e-03
9.801294893218681636e-03 -5.993033331207265647e-03
9.042704535798029575e-03 -5.859631413403434443e-03
8.328810480753068290e-03 -5.725871736279664406e-03
7.657855480352415700e-03 -5.590151595600137586e-03
7.028112740300296313e-03 -5.452990115771216839e-03
6.437886505354095679e-03 -5.314278990284032264e-03
5.885512609425769259e-03 -5.173755479011607657e-03
5.369358991565931216e-03 -5.031210274932908406e-03
4.887826179209409094e-03 -4.886487582562657091e-03
4.439347740042398627e-03 -4.739486472663796343e-03
4.022390703832423586e-03 -4.590162172205597933e-03
3.635455955537658657e-03 -4.438528792350966701e-03
3.277078600993077462e-03 -4.284663003546619782e-03
2.945828306444520095e-03 -4.128710129789278996e-03
2.640309613179125936e-03 -3.970892447018818834e-03
2.359162228473876688e-03 -3.811521589529234030e-03
2.101061294059347606e-03 -3.651016770764746715e-03
1.864717633267676256e-03 -3.489931702810400958e-03
1.648877978006835221e-03 -3.328995319004660752e-03
1.452325176675539620e-03 -3.166290956968065545e-03
1.273878384103699357e-03 -3.001725562242707479e-03
1.112393234574626799e-03 -2.838702838414687742e-03
9.667619989555675808e-04 -2.678728273428878075e-03
8.359137269332017617e-04 -2.517112187975511627e-03
7.188143753195652685e-04 -2.355421810807490930e-03
6.144669233636990135e-04 -2.200144281893743389e-03
5.219114759732468301e-04 -2.042806032536323337e-03
4.402253557184709898e-04 -1.888385714880336805e-03
3.685231844591796424e-04 -1.741840214450914200e-03
3.059569554042518291e-04 -1.590009010272068219e-03
2.517160963796394313e-04 -1.453536155651046586e-03
2.050275250505273483e-04 -1.306777305688946230e-03
1.651556968088052635e-04 -1.179098098865164704e-03
1.314026460056960666e-04 -1.041609848957847795e-03
1.031080211766899346e-04 -9.203455568151474144e-04
7.964911487179371363e-05 -8.011475278983648789e-04
6.044088867351860017e-05 -6.812224950362055949e-04
4.493599394933545099e-05 -5.844189177496698397e-04
3.262478885479591639e-05 -4.754417192323391085e-04
2.303535206815698899e-05 -3.716506007697072643e-04
1.573349370670440450e-05 -2.926190514667460513e-04
1.032276383899910499e-05 -2.340561017165829476e-04
6.444458976684330764e-06 -1.126094710280598507e-04
3.777626893963770272e-06 -2.257662568326193738e-05
2.039070092385575350e-06 3.611743932886864704e-05
9.833481915411113050e-07 7.175884594074693568e-05
4.027794971994680395e-07 9.135897442591540594e-05
1.274419619834432638e-07 1.006544309664087074e-04
2.517372171828569094e-08 1.041070295455005654e-04
1.573357610862302636e-09 1.049037830964766565e-04
0.000000000000000000e+00 1.049568999999999979e-04
0.000000000000000000e+00 1.049568999999999979e-04
1.573357610862302636e-09 1.050120821854620934e-04
2.517372171828569094e-08 1.058398149654466770e-04
1.274419619834432638e-07 1.094266568647283465e-04
4.027794971994680395e-07 1.190835376832227998e-04
9.833481915411113050e-07 1.394457548571632715e-04
2.039070092385575350e-06 1.764729642637216591e-04
3.777626893963770272e-06 2.374491614097125097e-04
6.444458976684330764e-06 3.309826477379177291e-04
1.032276383899910499e-05 4.575125622914906378e-04
1.573349370670440450e-05 5.230784221284433743e-04
2.303535206815698899e-05 6.115605000702351458e-04
3.262478885479591639e-05 7.277628763930315669e-04
4.493599394933545099e-05 8.525667424484128848e-04
6.044088867351860017e-05 9.691238909110255198e-04
7.964911487179371363e-05 1.113520619332781895e-03
1.031080211766899346e-04 1.262320200525745466e-03
1.314026460056960666e-04 1.419052251552649661e-03
1.651556968088052635e-04 1.598714220884792439e-03
2.050275250505273483e-04 1.775552308274574173e-03
2.517160963796394313e-04 1.979791902383332396e-03
3.059569554042518291e-04 2.182020560109707973e-03
3.685231844591796424e-04 2.409455943110174175e-03
4.402253557184709898e-04 2.641444635635380438e-03
5.219114759732468301e-04 2.892452520976346048e-03
6.144669233636990135e-04 3.158171201202663019e-03
7.188143753195652685e-04 3.433885263060469911e-03
8.359137269332017617e-04 3.729583696552355148e-03
9.667619989555675808e-04 4.039010556030233137e-03
1.112393234574626799e-03 4.360976806108664110e-03
1.273878384103699357e-03 4.701521976604022650e-03
1.452325176675539620e-03 5.059748584712081033e-03
1.648877978006835221e-03 5.432293716281372253e-03
1.864717633267676256e-03 5.819712723332107207e-03
2.101061294059347606e-03 6.224922663673480676e-03
2.359162228473876688e-03 6.647591595434285648e-03
2.640309613179125936e-03 7.087494469168212699e-03
2.945828306444520095e-03 7.544468509017746710e-03
3.277078600993077462e-03 8.018382492076949614e-03
3.635455955537658657e-03 8.509114403836700105e-03
4.022390703832423586e-03 9.016535857229656184e-03
4.439347740042398627e-03 9.540499133666167572e-03
4.887826179209409094e-03 1.008082794822514131e-02
5.369358991565931216e-03 1.063730985415204180e-02
5.885512609425769259e-03 1.120968962988201471e-02
6.437886505354095679e-03 1.179766436859924252e-02
7.028112740300296313e-03 1.240087869078698550e-02
7.657855480352415700e-03 1.301892082746048535e-02
8.328810480753068290e-03 1.365073387534835106e-02
9.042704535798029575e-03 1.429291581330251366e-02
9.801294893218681636e-03 1.494791545352260748e-02
1.060636863163494370e-02 1.561533447347073292e-02
1.145974199964922002e-02 1.629395867892651298e-02
1.236325971513779765e-02 1.698106498366800873e-02
1.331879422328530183e-02 1.768053539505716476e-02
1.432824491189621519e-02 1.839070137372185096e-02
1.539353728251008357e-02 1.910934307611163868e-02
1.651662207583909359e-02 1.984038609436299810e-02
1.769947435004393110e-02 2.057865259282568721e-02
1.894409251035955588e-02 2.132846182650467368e-02
2.025249728858308229e-02 2.208612263418252911e-02
2.162673067093900947e-02 2.285435325073162036e-02
2.306885477283954211e-02 2.362976628620018851e-02
2.458095065906662491e-02 2.441593479833602601e-02
2.616511710791208367e-02 2.520780446214678297e-02
2.782346931782331279e-02 2.600927024500975307e-02
2.955813755511987884e-02 2.681856596890411573e-02
3.137126574136384072e-02 2.763412841821817623e-02
3.326500997898779177e-02 2.845781611639512307e-02
3.524153701381238513e-02 2.928892460988326979e-02
3.730302263311036093e-02 3.012475380818937370e-02
3.945164999791034299e-02 3.096731893760556673e-02
4.168960790826609086e-02 3.181606539361893360e-02
4.401908900025969240e-02 3.267046481111803707e-02
4.644228787354925947e-02 3.353001081676761086e-02
4.896139914832120521e-02 3.439323960654643714e-02
5.157861545055886232e-02 3.526089011471424117e-02
5.429612532459643370e-02 3.613248971461908293e-02
5.711611107198810711e-02 3.700756432677438507e-02
6.004074651578977795e-02 3.788564759289900219e-02
6.307219468942076857e-02 3.876627818548734200e-02
6.621260544934765013e-02 3.964899823973543069e-02
6.946411301091848234e-02 4.053335168781389830e-02
7.282883340675438966e-02 4.141888284119423641e-02
7.630886186720520215e-02 4.230513527698816223e-02
7.990627012246759309e-02 4.319139534828066868e-02
8.362310362606956149e-02 4.407674836736817647e-02
8.746137869953329869e-02 4.496132162415469868e-02
9.142307959814355289e-02 4.584465387166136718e-02
9.551015549786778802e-02 4.672627957767991336e-02
9.972451740360338546e-02 4.760535048912004075e-02
1.040680349790569226e-01 4.848056269039877769e-02
1.085425332987033920e-01 4.935255247011997859e-02
1.131497895224142236e-01 5.022083754736695466e-02
1.178915294935000135e-01 5.108311766576789648e-02
1.227694242610672948e-01 5.194054663215187662e-02
1.277850865277562753e-01 5.279206385243830069e-02
1.329400670240993843e-01 5.363630785095166442e-02
1.382358508109134965e-01 5.447414001686311236e-02
1.436738535113298298e-01 5.530287751027700843e-02
1.492554174742528050e-01 5.612416424471254606e-02
1.549818078712374980e-01 5.693478606642861373e-02
1.608542087289827616e-01 5.773570806156406304e-02
1.668737188998454801e-01 5.852408268400405289e-02
1.730413479730015802e-01 5.929972106105618063e-02
1.793580121291022400e-01 6.006133640691284359e-02
1.858245299415060003e-01 6.080665457555202436e-02
1.924416181274033466e-01 6.153564820763425536e-02
1.992098872523948017e-01 6.224678726943266849e-02
2.061298373923332039e-01 6.293764799820809885e-02
2.132018537564950855e-01 6.360806936815122103e-02
2.204262022764067463e-01 6.425663327356875842e-02
2.278030251649211801e-01 6.488192316839574980e-02
2.353323364504062987e-01 6.548205064451816104e-02
2.430140174911916140e-01 6.605591085072631818e-02
2.508478124756922112e-01 6.660240019838470360e-02
2.588333239139224418e-01 6.712013066799128735e-02
2.669700081263988722e-01 6.760772821232352570e-02
2.752571707367238441e-01 6.806383524953567299e-02
2.836939621744439810e-01 6.848711383380597095e-02
2.922793731950716900e-01 6.887624849876829158e-02
3.010122304244658431e-01 6.922994943035946924e-02
3.098911919350677557e-01 6.954695553064295377e-02
3.189147428617983282e-01 6.982603759843665492e-02
3.280811910657276398e-01 7.006600177302153842e-02
3.373886628539353727e-01 7.026569259514978127e-02
3.468350987642885297e-01 7.042378163139134672e-02
3.564182494241685539e-01 7.053880525810020397e-02
3.661356714924826616e-01 7.061025491397790455e-02
3.759847236946015636e-01 7.063716644291909152e-02
3.859625629601581842e-01 7.061863154211533988e-02
3.960661406739421353e-01 7.055277536366155733e-02
4.062921990504142489e-01 7.043954245345711296e-02
4.166372676426464139e-01 7.027842454103615244e-02
4.270976599967769571e-01 7.006770520989338835e-02
4.376694704633379840e-01 6.980736060540813914e-02
4.483485711770741067e-01 6.949709127120638763e-02
4.591306092171286157e-01 6.913522733524347930e-02
4.700110039597073519e-01 6.872288939478511660e-02
4.809849446355755620e-01 6.825804783626614192e-02
4.920473881049456377e-01 6.774216781015279798e-02
5.031930568625297973e-01 6.717337108263489454e-02
5.144164372857166212e-01 6.655323606069404874e-02
5.257117781390026057e-01 6.588048616633605803e-02
5.370730893479696011e-01 6.515622668170924225e-02
5.484941410562317321e-01 6.438067868993437026e-02
5.599684629788956869e-01 6.355348503745086863e-02
5.714893440661747981e-01 6.267610709324493434e-02
5.830498324908613972e-01 6.174909467287739706e-02
5.946427359734257623e-01 6.077230807513887834e-02
6.062606224585200820e-01 5.974748980238765717e-02
6.178958211566681902e-01 5.867560850485795815e-02
6.295404239648894062e-01 5.755775264057375745e-02
6.411862872799428681e-01 5.639506034369453497e-02
6.528250342177839283e-01 5.518870349484299165e-02
6.644480572527027284e-01 5.394057174802058263e-02
6.760465212894523068e-01 5.265231122687054344e-02
6.876113671814776396e-01 5.132570911676298531e-02
6.991333157081301986e-01 4.996269381526957654e-02
7.106028720234731644e-01 4.856533378832225689e-02
7.220103305889827849e-01 4.713583626129588811e-02
7.333457806020895475e-01 4.567654550156287352e-02
7.445991119321191398e-01 4.418994107518183639e-02
7.557600215747442007e-01 4.267863470917240831e-02
7.668180206355823536e-01 4.114536773008873466e-02
7.777624418530451056e-01 3.959290137515947966e-02
7.885824476699658803e-01 3.802411953514468063e-02
7.992670388629004030e-01 3.644232363101437139e-02
8.098050637373335192e-01 3.485073930452396718e-02
8.201852278962831200e-01 3.325269954349376750e-02
8.303961045890220216e-01 3.165139220032150286e-02
8.404261456458091972e-01 3.005041899812947725e-02
8.502636930036238105e-01 2.845358387093422162e-02
8.598969908269766815e-01 2.686442787569742752e-02
8.693141982268578483e-01 2.528661072523429379e-02
8.785034025798463819e-01 2.372428043472561351e-02
8.874526334482961687e-01 2.218100313718218003e-02
8.961498771013484133e-01 2.066098157503324859e-02
9.045830916353134743e-01 1.916810519482534808e-02
9.127402226906780047e-01 1.770642301841952870e-02
9.206092197616824180e-01 1.627999652142966130e-02
9.281780530930122675e-01 1.489289752606427764e-02
9.354347311567194900e-01 1.354913584554902177e-02
9.423673187009948826e-01 1.225289044720838556e-02
9.489639553608575362e-01 1.100797562178384287e-02
9.552128748192447727e-01 9.818570582225055049e-03
9.611024245053185755e-01 8.688550756179320295e-03
9.666210858151191854e-01 7.621717888994994881e-03
9.717574948379392730e-01 6.621947181780665596e-03
9.765004635700063051e-01 5.692915527554512876e-03
9.808390015952169749e-01 4.838175081739173704e-03
9.847623382107977275e-01 4.061198038372057506e-03
9.882599449738359576e-01 3.365322193260904260e-03
9.913215586426857850e-01 2.753709338516704269e-03
9.939372044852560206e-01 2.229353640583770380e-03
9.960972199241779901e-01 1.795065552719709613e-03
9.977922784868065165e-01 1.453455328107372416e-03
9.990134140259454565e-01 1.206917840831434703e-03
9.997520451751037429e-01 1.057615887187227360e-03
1.000000000000000000e+00 1.007465900000000013e-03
