# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -1.967635769436920368e-01 1.339068727520171219e-02 9.678913275760316071e-02
-4.000000000000000000e+00 -1.137666199550665808e-01 1.112503746566690516e-02 3.447888093150946326e-02
-3.000000000000000000e+00 -2.908535613633256647e-02 9.624393869138506141e-03 -2.862699508212461844e-02
-2.000000000000000000e+00 5.652522086821010205e-02 8.701440156567898793e-03 -9.220746071607048566e-02
-1.000000000000000000e+00 1.436252043418120294e-01 8.305622974890234864e-03 -1.573653449387179548e-01
0.000000000000000000e+00 2.302151951071982894e-01 8.381065399052830753e-03 -2.219909389631272156e-01
1.000000000000000000e+00 3.163496637334196615e-01 8.917960668544598971e-03 -2.865087495023274644e-01
2.000000000000000000e+00 4.022342812104183762e-01 9.772692394474764843e-03 -3.511100922425646753e-01
3.000000000000000000e+00 4.864455065519382448e-01 1.099447617663804055e-02 -4.152663911462396440e-01
4.000000000000000000e+00 5.685214718661226740e-01 1.257862301831576442e-02 -4.785604949949217035e-01
5.000000000000000000e+00 6.492161211754748917e-01 1.446182631860110264e-02 -5.415254222536414197e-01
6.000000000000000000e+00 7.287290884295386517e-01 1.666758937340940411e-02 -6.042522062713924225e-01
7.000000000000000000e+00 8.064501523289357987e-01 1.925114767225099763e-02 -6.664772144694880440e-01
8.000000000000000000e+00 8.814902214695131688e-01 2.231171448585785380e-02 -7.276124442401056269e-01
9.000000000000000000e+00 9.536246219046190520e-01 2.586650566977567386e-02 -7.873285005132452108e-01
1.000000000000000000e+01 1.025001648180631664e+00 2.964886926576348544e-02 -8.463297629300831071e-01
