# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177014999999999922e+00 3.532953000000000010e+00 -1.246398999999999979e-01
-4.000000000000000000e+00 1.177448999999999968e+00 3.534193000000000140e+00 -8.412561000000000344e-02
-3.000000000000000000e+00 1.177701000000000109e+00 3.534892999999999841e+00 -4.335268999999999928e-02
-2.000000000000000000e+00 1.177769999999999984e+00 3.535041000000000100e+00 -2.490585999999999928e-03
-1.000000000000000000e+00 1.177662999999999904e+00 3.534660000000000135e+00 3.686464999999999881e-02
0.000000000000000000e+00 1.177373999999999921e+00 3.533730999999999955e+00 7.741288999999999809e-02
1.000000000000000000e+00 1.176908999999999983e+00 3.532272999999999996e+00 1.175709999999999950e-01
2.000000000000000000e+00 1.176266000000000034e+00 3.530286999999999953e+00 1.575994000000000006e-01
3.000000000000000000e+00 1.175448000000000048e+00 3.527785000000000171e+00 1.973767999999999911e-01
4.000000000000000000e+00 1.174458000000000002e+00 3.524783000000000222e+00 2.368300000000000127e-01
5.000000000000000000e+00 1.173300999999999927e+00 3.521310999999999858e+00 2.757851000000000052e-01
6.000000000000000000e+00 1.171975999999999907e+00 3.517373000000000083e+00 3.143629000000000007e-01
7.000000000000000000e+00 1.170490000000000030e+00 3.513002000000000180e+00 3.524109999999999743e-01
8.000000000000000000e+00 1.168844999999999912e+00 3.508220999999999812e+00 3.899065999999999921e-01
9.000000000000000000e+00 1.167049000000000003e+00 3.503068999999999988e+00 4.267240999999999951e-01
1.000000000000000000e+01 1.165105999999999975e+00 3.497571999999999903e+00 4.628468000000000027e-01
