# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -1.979051950036081753e-01 1.340248694507164585e-02 9.768694005872242958e-02
-4.000000000000000000e+00 -1.144157733047424658e-01 1.112633405729796139e-02 3.498453841316596230e-02
-3.000000000000000000e+00 -2.919837227670308080e-02 9.625851677189297198e-03 -2.853615108249643942e-02
-2.000000000000000000e+00 5.695875583183247770e-02 8.692096464496474120e-03 -9.253874927972975672e-02
-1.000000000000000000e+00 1.446259123906069588e-01 8.273664392280300275e-03 -1.581371620848293913e-01
0.000000000000000000e+00 2.317615349833799521e-01 8.318588891200802415e-03 -2.231933074366410641e-01
1.000000000000000000e+00 3.184393372454727422e-01 8.810113744015354159e-03 -2.881377366625672010e-01
2.000000000000000000e+00 4.048634809067278573e-01 9.605147372731472066e-03 -3.531716698772242591e-01
3.000000000000000000e+00 4.895243971552093454e-01 1.075957356267501046e-02 -4.177180284746691008e-01
4.000000000000000000e+00 5.720624018680797729e-01 1.225923957027523319e-02 -4.814191606333736440e-01
5.000000000000000000e+00 6.532358982454097296e-01 1.404602173101294343e-02 -5.447973064698470314e-01
6.000000000000000000e+00 7.331899810649600280e-01 1.614524474333282542e-02 -6.079292981306405608e-01
7.000000000000000000e+00 8.112804706751106654e-01 1.861647292912192025e-02 -6.705249212991609697e-01
8.000000000000000000e+00 8.866103863575509614e-01 2.156030190415800588e-02 -7.319853221923855457e-01
9.000000000000000000e+00 9.590853993560536361e-01 2.497838156414091196e-02 -7.920163538530445857e-01
1.000000000000000000e+01 1.030940929686384733e+00 2.859274050008235937e-02 -8.514072390035771765e-01
