# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -1.416353000000000083e-06
-4.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -9.445047999999999622e-07
-3.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -4.541381000000000053e-07
-2.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 4.232879000000000061e-08
-1.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 5.446824999999999938e-07
0.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 1.049219999999999968e-06
1.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 1.551307000000000062e-06
2.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 2.051445999999999959e-06
3.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 2.538996999999999875e-06
4.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 3.017255999999999949e-06
5.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 3.488919000000000062e-06
6.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 3.950011999999999782e-06
7.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 4.394585000000000040e-06
8.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 4.818114999999999863e-06
9.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 5.233364999999999826e-06
1.000000000000000000e+01 1.177866000000000080e+00 3.535000000000000142e+00 5.494889999999999833e-06
