# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177402999999999977e+00 3.532760000000000122e+00 -1.263700000000000101e-01
-4.000000000000000000e+00 1.177743999999999902e+00 3.533971000000000195e+00 -8.903959000000000179e-02
-3.000000000000000000e+00 1.177956999999999921e+00 3.534723000000000059e+00 -5.075201000000000018e-02
-2.000000000000000000e+00 1.178004000000000051e+00 3.534987000000000101e+00 -1.208687999999999950e-02
-1.000000000000000000e+00 1.177899000000000029e+00 3.534765999999999853e+00 2.535750999999999977e-02
0.000000000000000000e+00 1.177626000000000062e+00 3.534047999999999856e+00 6.399678000000000311e-02
1.000000000000000000e+00 1.177184000000000008e+00 3.532821000000000211e+00 1.029076000000000018e-01
2.000000000000000000e+00 1.176579000000000041e+00 3.531114999999999782e+00 1.413072999999999968e-01
3.000000000000000000e+00 1.175810999999999940e+00 3.528941000000000106e+00 1.793171000000000070e-01
4.000000000000000000e+00 1.174892999999999965e+00 3.526345000000000063e+00 2.165067999999999993e-01
5.000000000000000000e+00 1.173829999999999929e+00 3.523356000000000154e+00 2.529218999999999773e-01
6.000000000000000000e+00 1.172627000000000086e+00 3.519998999999999878e+00 2.885999000000000203e-01
7.000000000000000000e+00 1.171284999999999910e+00 3.516297999999999924e+00 3.235386000000000095e-01
8.000000000000000000e+00 1.169823999999999975e+00 3.512321000000000026e+00 3.573882999999999921e-01
9.000000000000000000e+00 1.168260999999999994e+00 3.508137000000000061e+00 3.899136999999999742e-01
1.000000000000000000e+01 1.166603000000000057e+00 3.503772000000000109e+00 4.212685999999999931e-01
