# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177022000000000013e+00 3.532974999999999977e+00 -1.240388999999999936e-01
-4.000000000000000000e+00 1.177451999999999943e+00 3.534200999999999926e+00 -8.379366000000000592e-02
-3.000000000000000000e+00 1.177702000000000027e+00 3.534893999999999981e+00 -4.329327000000000175e-02
-2.000000000000000000e+00 1.177769999999999984e+00 3.535041999999999796e+00 -2.704969000000000210e-03
-1.000000000000000000e+00 1.177666000000000102e+00 3.534667999999999921e+00 3.638903999999999750e-02
0.000000000000000000e+00 1.177381000000000011e+00 3.533752999999999922e+00 7.666659000000000668e-02
1.000000000000000000e+00 1.176922999999999941e+00 3.532315999999999789e+00 1.165602000000000027e-01
2.000000000000000000e+00 1.176290000000000058e+00 3.530358000000000107e+00 1.563265000000000071e-01
3.000000000000000000e+00 1.175483999999999973e+00 3.527890999999999888e+00 1.958461999999999981e-01
4.000000000000000000e+00 1.174506999999999968e+00 3.524929999999999897e+00 2.350473999999999897e-01
5.000000000000000000e+00 1.173367000000000049e+00 3.521504000000000190e+00 2.737588000000000243e-01
6.000000000000000000e+00 1.172060000000000102e+00 3.517618000000000134e+00 3.120990000000000153e-01
7.000000000000000000e+00 1.170593999999999912e+00 3.513304000000000205e+00 3.499183000000000154e-01
8.000000000000000000e+00 1.168970999999999982e+00 3.508583999999999925e+00 3.871934000000000209e-01
9.000000000000000000e+00 1.167197999999999958e+00 3.503495000000000026e+00 4.238013999999999948e-01
1.000000000000000000e+01 1.165281000000000011e+00 3.498066000000000120e+00 4.597215000000000051e-01
