# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -2.029075346997762652e-01 1.369034057757600488e-02 1.020783888141970630e-01
-4.000000000000000000e+00 -1.185417474035066615e-01 1.123004766723613781e-02 3.876350023127255601e-02
-3.000000000000000000e+00 -3.252558418827772996e-02 9.701894375255159381e-03 -2.564397060627894229e-02
-2.000000000000000000e+00 5.494382499607763926e-02 8.734269993871718665e-03 -9.118293499315147099e-02
-1.000000000000000000e+00 1.429087174108725211e-01 8.313200146617757622e-03 -1.570595457127770267e-01
0.000000000000000000e+00 2.309153545879689129e-01 8.357630705869286206e-03 -2.230453964511954768e-01
1.000000000000000000e+00 3.184925729653510507e-01 8.861116444973509906e-03 -2.889167636499189729e-01
2.000000000000000000e+00 4.058338665480663021e-01 9.674545896222316518e-03 -3.548383084306079849e-01
3.000000000000000000e+00 4.914185185802610323e-01 1.085651608298433476e-02 -4.202081911163929040e-01
4.000000000000000000e+00 5.750925845317715890e-01 1.240010841975734170e-02 -4.845093422849872655e-01
5.000000000000000000e+00 6.577039941676702250e-01 1.423955689769940136e-02 -5.484628917137824855e-01
6.000000000000000000e+00 7.391405820214603795e-01 1.640177779863300975e-02 -6.121734185141032292e-01
7.000000000000000000e+00 8.185839175027453951e-01 1.896069399621134674e-02 -6.751575720161302474e-01
8.000000000000000000e+00 8.952193431713766358e-01 2.200959148513869507e-02 -7.368974817041062941e-01
9.000000000000000000e+00 9.690262782078139514e-01 2.554616521362650799e-02 -7.970887320589948866e-01
1.000000000000000000e+01 1.042403760143171265e+00 2.926251583093789771e-02 -8.567541737900937759e-01
