# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -2.142147398594700380e-01 1.441948471253294561e-02 1.162426681309222248e-01
-4.000000000000000000e+00 -1.224512112807039366e-01 1.130948620052619862e-02 4.395033284624622061e-02
-3.000000000000000000e+00 -2.782100778922277223e-02 9.601933334746549920e-03 -3.093887801317838498e-02
-2.000000000000000000e+00 6.801171926746826801e-02 8.597812300044475192e-03 -1.068668157979650868e-01
-1.000000000000000000e+00 1.647124835499224615e-01 8.232077416261961503e-03 -1.836784252254392569e-01
0.000000000000000000e+00 2.614950908914163707e-01 8.489787008412547076e-03 -2.607303626942578112e-01
1.000000000000000000e+00 3.578589471579912140e-01 9.257914645715941554e-03 -3.373807338539936418e-01
2.000000000000000000e+00 4.538324538806130515e-01 1.039883295776767788e-02 -4.136869989545318149e-01
3.000000000000000000e+00 5.467414765736420268e-01 1.207419056151267343e-02 -4.873856319798042791e-01
4.000000000000000000e+00 6.380887580771998913e-01 1.412649616555321230e-02 -5.600069399397410441e-01
5.000000000000000000e+00 7.280965712423249636e-01 1.656105962133075718e-02 -6.316599443730976926e-01
6.000000000000000000e+00 8.161944843540838157e-01 1.946715023360259117e-02 -7.014065648251598395e-01
7.000000000000000000e+00 9.011620548137200259e-01 2.296950148933100608e-02 -7.681597902822587809e-01
8.000000000000000000e+00 9.822799829782902226e-01 2.712591462019572561e-02 -8.312619230045822372e-01
9.000000000000000000e+00 1.062741382999516038e+00 3.153415808909560553e-02 -8.935418425187910962e-01
1.000000000000000000e+01 1.109269470775888111e+00 3.564090284213571741e-02 -9.254741565455401053e-01
