# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -1.695391316499458012e-01 5.138670474941515066e-04 7.129712958280098878e-02
-4.000000000000000000e+00 -9.412751011392923861e-02 1.486432540635627562e-04 1.766325168399763418e-02
-3.000000000000000000e+00 -1.866707773423562436e-02 4.708383850669964589e-07 -3.585215905575878798e-02
-2.000000000000000000e+00 5.682930247692221520e-02 6.877211194676099558e-05 -8.930932301749483493e-02
-1.000000000000000000e+00 1.336924549137701312e-01 3.363752813655291598e-04 -1.443949862007199991e-01
0.000000000000000000e+00 2.097700374687540559e-01 8.261974486781249044e-04 -1.985803659757332806e-01
1.000000000000000000e+00 2.858179836435995047e-01 1.518295765448357711e-03 -2.528585269400413504e-01
2.000000000000000000e+00 3.617346584911419471e-01 2.417685125672315583e-03 -3.071827871922799824e-01
3.000000000000000000e+00 4.375032886434557788e-01 3.522328371229139360e-03 -3.616077667418456931e-01
4.000000000000000000e+00 5.130613084091376619e-01 4.832537644548528730e-03 -4.161285133745532550e-01
5.000000000000000000e+00 5.882241764396404227e-01 6.330173011287413415e-03 -4.705936204243554855e-01
6.000000000000000000e+00 6.632738499626698037e-01 8.041447575267316600e-03 -5.254071303074280275e-01
7.000000000000000000e+00 7.380384791350623752e-01 9.952225743600445415e-03 -5.804228798786257304e-01
8.000000000000000000e+00 8.124895938231198045e-01 1.206050431651818806e-02 -6.356636638885367896e-01
9.000000000000000000e+00 8.866083282755969908e-01 1.436470886132568299e-02 -6.911583945288017894e-01
1.000000000000000000e+01 9.603710145500220507e-01 1.686252746596121274e-02 -7.469257154292947565e-01
