# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -1.351821000000000071e-06
-4.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -8.828094000000000488e-07
-3.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 -4.123955999999999874e-07
-2.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 5.893536000000000027e-08
-1.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 5.306978999999999601e-07
0.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 1.002406000000000089e-06
1.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 1.473574000000000090e-06
2.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 1.943714999999999905e-06
3.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 2.412344999999999940e-06
4.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 2.878983000000000045e-06
5.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 3.343147999999999861e-06
6.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 3.804360999999999929e-06
7.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 4.262150000000000350e-06
8.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 4.716043000000000376e-06
9.000000000000000000e+00 1.177866000000000080e+00 3.535000000000000142e+00 5.165575000000000090e-06
1.000000000000000000e+01 1.177866000000000080e+00 3.535000000000000142e+00 5.610285000000000106e-06
