# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -1.905030974476422390e-01 6.311729166842461368e-04 9.585287296986878813e-02
-4.000000000000000000e+00 -1.081518293707366407e-01 1.961368566873154275e-04 3.405935556333720970e-02
-3.000000000000000000e+00 -2.571481130921522001e-02 7.755051750813748970e-06 -2.760409339415164851e-02
-2.000000000000000000e+00 5.677075004532925601e-02 6.585701036566697327e-05 -8.918741115652195628e-02
-1.000000000000000000e+00 1.399255962211968796e-01 3.652488334276964141e-04 -1.515373171094374916e-01
0.000000000000000000e+00 2.225679456891381525e-01 9.099871102327218358e-04 -2.133221608584769113e-01
1.000000000000000000e+00 3.049086489453461946e-01 1.702281088854327041e-03 -2.748965355046419923e-01
2.000000000000000000e+00 3.872229744511764271e-01 2.734772097265776494e-03 -3.366880064814882778e-01
3.000000000000000000e+00 4.693109452434262030e-01 4.008924117763723767e-03 -3.985496095503994751e-01
4.000000000000000000e+00 5.511389116821465706e-01 5.522242068992533164e-03 -4.605313766399829478e-01
5.000000000000000000e+00 6.326571367867811491e-01 7.272908321573110825e-03 -5.226587242612777962e-01
6.000000000000000000e+00 7.138254879592259572e-01 9.258926536010020011e-03 -5.849593265523780339e-01
7.000000000000000000e+00 7.946501394453427958e-01 1.147602276211200090e-02 -6.475170070210377604e-01
8.000000000000000000e+00 8.750082923552067182e-01 1.392448513135262182e-02 -7.102544965606304439e-01
9.000000000000000000e+00 9.549297888771509646e-01 1.660328803289144381e-02 -7.732445490236724561e-01
1.000000000000000000e+01 1.034406396683359874e+00 1.949955473396923836e-02 -8.365593356492461163e-01
