# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177389000000000019e+00 3.532671000000000117e+00 -1.286913000000000085e-01
-4.000000000000000000e+00 1.177734000000000059e+00 3.533923000000000147e+00 -9.094589999999999619e-02
-3.000000000000000000e+00 1.177953999999999946e+00 3.534705000000000208e+00 -5.216395000000000060e-02
-2.000000000000000000e+00 1.178004000000000051e+00 3.534987000000000101e+00 -1.299471999999999954e-02
-1.000000000000000000e+00 1.177899999999999947e+00 3.534771000000000107e+00 2.496450999999999878e-02
0.000000000000000000e+00 1.177624999999999922e+00 3.534044000000000185e+00 6.412212999999999941e-02
1.000000000000000000e+00 1.177176999999999918e+00 3.532795000000000130e+00 1.035510000000000042e-01
2.000000000000000000e+00 1.176563999999999943e+00 3.531054000000000137e+00 1.424620000000000053e-01
3.000000000000000000e+00 1.175785000000000080e+00 3.528833999999999804e+00 1.809584999999999944e-01
4.000000000000000000e+00 1.174852000000000007e+00 3.526180999999999788e+00 2.186136999999999941e-01
5.000000000000000000e+00 1.173772999999999955e+00 3.523125999999999980e+00 2.554915999999999854e-01
6.000000000000000000e+00 1.172546000000000088e+00 3.519683999999999813e+00 2.917013999999999996e-01
7.000000000000000000e+00 1.171186999999999978e+00 3.515911000000000008e+00 3.269497000000000098e-01
8.000000000000000000e+00 1.169704000000000077e+00 3.511851000000000056e+00 3.611441000000000234e-01
9.000000000000000000e+00 1.168118999999999907e+00 3.507581000000000060e+00 3.940004999999999757e-01
1.000000000000000000e+01 1.166435000000000111e+00 3.503143000000000118e+00 4.255551000000000195e-01
