# AoA deg, xA, yA, zA
-5.000000000000000000e+00 1.177079999999999904e+00 3.533065000000000122e+00 -1.213172000000000000e-01
-4.000000000000000000e+00 1.177462000000000009e+00 3.534186000000000050e+00 -8.428380000000000594e-02
-3.000000000000000000e+00 1.177686000000000011e+00 3.534854999999999858e+00 -4.702897999999999801e-02
-2.000000000000000000e+00 1.177750000000000075e+00 3.535061999999999927e+00 -9.697126999999999830e-03
-1.000000000000000000e+00 1.177664000000000044e+00 3.534823999999999966e+00 2.616347000000000117e-02
0.000000000000000000e+00 1.177421999999999969e+00 3.534135000000000026e+00 6.298871999999999804e-02
1.000000000000000000e+00 1.177019999999999955e+00 3.532986000000000182e+00 1.000436999999999993e-01
2.000000000000000000e+00 1.176466999999999929e+00 3.531398999999999955e+00 1.367116999999999916e-01
3.000000000000000000e+00 1.175761000000000056e+00 3.529377000000000209e+00 1.731775999999999871e-01
4.000000000000000000e+00 1.174905000000000088e+00 3.526930999999999816e+00 2.093730000000000036e-01
5.000000000000000000e+00 1.173899000000000026e+00 3.524075999999999986e+00 2.452365999999999990e-01
6.000000000000000000e+00 1.172749000000000041e+00 3.520830000000000126e+00 2.807086999999999777e-01
7.000000000000000000e+00 1.171459000000000028e+00 3.517224000000000128e+00 3.156372000000000066e-01
8.000000000000000000e+00 1.170028000000000068e+00 3.513259999999999827e+00 3.501444000000000223e-01
9.000000000000000000e+00 1.168463000000000029e+00 3.508971999999999980e+00 3.840985000000000094e-01
1.000000000000000000e+01 1.166763999999999912e+00 3.504380999999999968e+00 4.174797000000000091e-01
