# AoA deg, Cl, Cd, Cm
-5.000000000000000000e+00 -1.858889120080094992e-01 6.102789256729877114e-04 9.113290306454432943e-02
-4.000000000000000000e+00 -1.043031818152817952e-01 1.897540585204627402e-04 3.016231985025132761e-02
-3.000000000000000000e+00 -2.262322577042411714e-02 1.001187924903882568e-05 -3.067046800433630843e-02
-2.000000000000000000e+00 5.910382604981560123e-02 7.071706799607783772e-05 -9.141459665967162362e-02
-1.000000000000000000e+00 1.415491484720216575e-01 3.658446481533962863e-04 -1.529824897313883381e-01
0.000000000000000000e+00 2.233825345265543771e-01 8.995361700700139950e-04 -2.138812512746589845e-01
1.000000000000000000e+00 3.050448939707048890e-01 1.675031054741618359e-03 -2.747497169193843791e-01
2.000000000000000000e+00 3.865873701410314500e-01 2.683556384825377863e-03 -3.357537130140921811e-01
3.000000000000000000e+00 4.678901826678079634e-01 3.926072598566518468e-03 -3.968518011783201960e-01
4.000000000000000000e+00 5.488966313932001073e-01 5.400938718620338676e-03 -4.580743501372930293e-01
5.000000000000000000e+00 6.296080883718438992e-01 7.104378850628458898e-03 -5.195163258806811957e-01
6.000000000000000000e+00 7.098870051264764003e-01 9.036756589069430343e-03 -5.811003136485000109e-01
7.000000000000000000e+00 7.897337246707566427e-01 1.119407582481578983e-02 -6.429076608414108218e-01
8.000000000000000000e+00 8.691506481002977402e-01 1.356597411522885398e-02 -7.050197148600746422e-01
9.000000000000000000e+00 9.480249239212855672e-01 1.616244687833216440e-02 -7.673594250779028902e-01
1.000000000000000000e+01 1.026362040352264193e+00 1.897432878915698493e-02 -8.299932822530006193e-01
